Position,Track Name,Artist,Streams,URL,Date
47,BLACK PARADE,Beyoncé,400687,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj,6/22/2020
48,Shotta Flow 5,NLE Choppa,398399,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,6/22/2020
49,Emotionally Scarred,Lil Baby,390892,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,6/22/2020
50,Myron,Lil Uzi Vert,389886,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,6/22/2020
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1521205,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/23/2020
2,Party Girl,StaySolidRocky,1054184,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/23/2020
3,Blueberry Faygo,Lil Mosey,941424,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/23/2020
4,Blinding Lights,The Weeknd,915398,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,6/23/2020
5,THE SCOTTS,THE SCOTTS,871482,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/23/2020
6,Watermelon Sugar,Harry Styles,851956,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/23/2020
7,The Bigger Picture,Lil Baby,822130,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,6/23/2020
8,The Box,Roddy Ricch,768799,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/23/2020
9,WHATS POPPIN,Jack Harlow,725071,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,6/23/2020
10,Roses - Imanbek Remix,SAINt JHN,692220,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/23/2020
11,Toosie Slide,Drake,683532,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,6/23/2020
12,Walk Em Down (feat. Roddy Ricch),NLE Choppa,683302,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,6/23/2020
13,Savage Remix (feat. Beyoncé),Megan Thee Stallion,682659,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,6/23/2020
14,Rain On Me (with Ariana Grande),Lady Gaga,678023,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/23/2020
15,After Party,Don Toliver,641056,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,6/23/2020
16,Sunday Best,Surfaces,608145,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,6/23/2020
17,death bed (coffee for your head),Powfu,595357,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/23/2020
18,Tommy Lee (feat. Post Malone),Tyla Yaweh,592755,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,6/23/2020
19,Chicago Freestyle (feat. Giveon),Drake,590383,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,6/23/2020
20,Intentions (feat. Quavo),Justin Bieber,571399,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,6/23/2020
21,Flex (feat. Juice WRLD),Polo G,571011,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,6/23/2020
22,GO (feat. Juice WRLD),The Kid LAROI,564293,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,6/23/2020
23,We Paid (feat. 42 Dugg),Lil Baby,557904,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,6/23/2020
24,VACATION,Tyga,546855,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,6/23/2020
25,Circles,Post Malone,538330,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/23/2020
26,Savage Love (Laxed - Siren Beat),Jawsh 685,526141,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,6/23/2020
27,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,521657,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,6/23/2020
28,Life Is Good (feat. Drake),Future,510121,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,6/23/2020
29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,500826,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/23/2020
30,Don't Start Now,Dua Lipa,494941,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,6/23/2020
31,GOOBA,6ix9ine,489626,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,6/23/2020
32,Righteous,Juice WRLD,480648,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,6/23/2020
33,Stuck with U (with Justin Bieber),Ariana Grande,470987,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,6/23/2020
34,Falling,Trevor Daniel,470636,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,6/23/2020
35,Adore You,Harry Styles,466656,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/23/2020
36,Lucid Dreams,Juice WRLD,466109,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6/23/2020
37,goosebumps,Travis Scott,455647,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/23/2020
38,Emotionally Scarred,Lil Baby,452901,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,6/23/2020
39,Break My Heart,Dua Lipa,449932,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/23/2020
40,Deep End Freestyle,Sleepy Hallow,446570,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,6/23/2020
41,Myron,Lil Uzi Vert,444680,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,6/23/2020
42,Supalonely,BENEE,444200,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,6/23/2020
43,Shotta Flow 5,NLE Choppa,432922,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,6/23/2020
44,hot girl bummer,blackbear,429358,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,6/23/2020
45,HIGHEST IN THE ROOM,Travis Scott,428644,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/23/2020
46,Ballin' (with Roddy Ricch),Mustard,427615,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,6/23/2020
47,ROXANNE,Arizona Zervas,426432,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6/23/2020
48,Someone You Loved,Lewis Capaldi,423421,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,6/23/2020
49,High Fashion (feat. Mustard),Roddy Ricch,414269,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,6/23/2020
50,Be Kind (with Halsey),Marshmello,400487,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,6/23/2020
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1512064,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/24/2020
2,Party Girl,StaySolidRocky,1055953,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/24/2020
3,Blueberry Faygo,Lil Mosey,955372,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/24/2020
4,Blinding Lights,The Weeknd,927141,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,6/24/2020
5,Watermelon Sugar,Harry Styles,867637,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/24/2020
6,THE SCOTTS,THE SCOTTS,862630,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/24/2020
7,The Bigger Picture,Lil Baby,814400,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,6/24/2020
8,The Box,Roddy Ricch,775128,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/24/2020
9,WHATS POPPIN,Jack Harlow,750756,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,6/24/2020
10,Roses - Imanbek Remix,SAINt JHN,698402,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/24/2020
11,Toosie Slide,Drake,686839,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,6/24/2020
12,Savage Remix (feat. Beyoncé),Megan Thee Stallion,683358,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,6/24/2020
13,Walk Em Down (feat. Roddy Ricch),NLE Choppa,676024,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,6/24/2020
14,Rain On Me (with Ariana Grande),Lady Gaga,655182,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/24/2020
15,After Party,Don Toliver,642435,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,6/24/2020
16,Tommy Lee (feat. Post Malone),Tyla Yaweh,618115,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,6/24/2020
17,Sunday Best,Surfaces,612803,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,6/24/2020
18,death bed (coffee for your head),Powfu,611294,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/24/2020
19,We Paid (feat. 42 Dugg),Lil Baby,597857,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,6/24/2020
20,VACATION,Tyga,597419,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,6/24/2020
21,Intentions (feat. Quavo),Justin Bieber,577303,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,6/24/2020
22,Chicago Freestyle (feat. Giveon),Drake,575088,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,6/24/2020
23,Savage Love (Laxed - Siren Beat),Jawsh 685,564804,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,6/24/2020
24,GO (feat. Juice WRLD),The Kid LAROI,554095,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,6/24/2020
25,Circles,Post Malone,545986,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/24/2020
26,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,540390,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,6/24/2020
27,Flex (feat. Juice WRLD),Polo G,536797,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,6/24/2020
28,Life Is Good (feat. Drake),Future,516919,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,6/24/2020
29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,509747,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/24/2020
30,Don't Start Now,Dua Lipa,499827,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,6/24/2020
31,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,499780,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,6/24/2020
32,GOOBA,6ix9ine,481986,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,6/24/2020
33,Righteous,Juice WRLD,480964,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,6/24/2020
34,Stuck with U (with Justin Bieber),Ariana Grande,480452,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,6/24/2020
35,Lucid Dreams,Juice WRLD,475478,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6/24/2020
36,Falling,Trevor Daniel,474024,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,6/24/2020
37,Adore You,Harry Styles,471605,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/24/2020
38,Break My Heart,Dua Lipa,466072,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/24/2020
39,goosebumps,Travis Scott,456833,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/24/2020
40,Supalonely,BENEE,449053,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,6/24/2020
41,Emotionally Scarred,Lil Baby,447302,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,6/24/2020
42,Deep End Freestyle,Sleepy Hallow,442140,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,6/24/2020
43,Myron,Lil Uzi Vert,440932,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,6/24/2020
44,hot girl bummer,blackbear,437055,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,6/24/2020
45,HIGHEST IN THE ROOM,Travis Scott,434119,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/24/2020
46,Ballin' (with Roddy Ricch),Mustard,430759,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,6/24/2020
47,ROXANNE,Arizona Zervas,429980,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6/24/2020
48,Someone You Loved,Lewis Capaldi,427097,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,6/24/2020
49,High Fashion (feat. Mustard),Roddy Ricch,420014,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,6/24/2020
50,Shotta Flow 5,NLE Choppa,417714,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,6/24/2020
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1518928,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/25/2020
2,Party Girl,StaySolidRocky,1058111,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/25/2020
3,Blueberry Faygo,Lil Mosey,957165,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/25/2020
4,Blinding Lights,The Weeknd,939262,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,6/25/2020
5,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,929145,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,6/25/2020
6,Watermelon Sugar,Harry Styles,877804,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/25/2020
7,THE SCOTTS,THE SCOTTS,853638,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/25/2020
8,The Bigger Picture,Lil Baby,834000,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,6/25/2020
9,The Box,Roddy Ricch,770794,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/25/2020
10,WHATS POPPIN,Jack Harlow,740754,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,6/25/2020
11,Roses - Imanbek Remix,SAINt JHN,709026,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/25/2020
12,Toosie Slide,Drake,690019,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,6/25/2020
13,Savage Remix (feat. Beyoncé),Megan Thee Stallion,686139,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,6/25/2020
14,Walk Em Down (feat. Roddy Ricch),NLE Choppa,682067,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,6/25/2020
15,Savage Love (Laxed - Siren Beat),Jawsh 685,667578,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,6/25/2020
16,Rain On Me (with Ariana Grande),Lady Gaga,662816,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/25/2020
17,We Paid (feat. 42 Dugg),Lil Baby,648497,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,6/25/2020
18,Tommy Lee (feat. Post Malone),Tyla Yaweh,643381,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,6/25/2020
19,After Party,Don Toliver,640019,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,6/25/2020
20,Sunday Best,Surfaces,617729,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,6/25/2020
21,death bed (coffee for your head),Powfu,614014,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/25/2020
22,Chicago Freestyle (feat. Giveon),Drake,586265,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,6/25/2020
23,Intentions (feat. Quavo),Justin Bieber,582821,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,6/25/2020
24,VACATION,Tyga,559868,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,6/25/2020
25,Circles,Post Malone,552941,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/25/2020
26,GO (feat. Juice WRLD),The Kid LAROI,552348,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,6/25/2020
27,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,549191,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,6/25/2020
28,Flex (feat. Juice WRLD),Polo G,526667,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,6/25/2020
29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,520613,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/25/2020
30,Life Is Good (feat. Drake),Future,512946,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,6/25/2020
31,Don't Start Now,Dua Lipa,502681,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,6/25/2020
32,Stuck with U (with Justin Bieber),Ariana Grande,488085,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,6/25/2020
33,Righteous,Juice WRLD,482211,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,6/25/2020
34,Lucid Dreams,Juice WRLD,479501,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6/25/2020
35,Break My Heart,Dua Lipa,475799,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/25/2020
36,Falling,Trevor Daniel,474274,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,6/25/2020
37,GOOBA,6ix9ine,473986,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,6/25/2020
38,Adore You,Harry Styles,472425,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/25/2020
39,goosebumps,Travis Scott,460226,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/25/2020
40,Emotionally Scarred,Lil Baby,457168,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,6/25/2020
41,Supalonely,BENEE,454144,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,6/25/2020
42,hot girl bummer,blackbear,441056,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,6/25/2020
43,Myron,Lil Uzi Vert,436877,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,6/25/2020
44,Deep End Freestyle,Sleepy Hallow,436617,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,6/25/2020
45,Someone You Loved,Lewis Capaldi,435743,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,6/25/2020
46,HIGHEST IN THE ROOM,Travis Scott,435265,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/25/2020
47,Ballin' (with Roddy Ricch),Mustard,431092,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,6/25/2020
48,ROXANNE,Arizona Zervas,429826,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6/25/2020
49,High Fashion (feat. Mustard),Roddy Ricch,420745,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,6/25/2020
50,Shotta Flow 5,NLE Choppa,416954,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8,6/25/2020
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1589586,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/26/2020
2,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,1248272,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,6/26/2020
3,Party Girl,StaySolidRocky,1093658,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/26/2020
4,Blinding Lights,The Weeknd,1004398,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,6/26/2020
5,Blueberry Faygo,Lil Mosey,991984,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/26/2020
6,Watermelon Sugar,Harry Styles,977916,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/26/2020
7,THE SCOTTS,THE SCOTTS,860159,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/26/2020
8,The Box,Roddy Ricch,802282,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/26/2020
9,The Bigger Picture,Lil Baby,791341,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,6/26/2020
10,How You Like That,BLACKPINK,762352,https://open.spotify.com/track/6y6k14YN6MbKpGIv1Rk00Q,6/26/2020
11,Toosie Slide,Drake,762122,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,6/26/2020
12,Roses - Imanbek Remix,SAINt JHN,757176,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/26/2020
13,Savage Love (Laxed - Siren Beat),Jawsh 685,754357,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,6/26/2020
14,Savage Remix (feat. Beyoncé),Megan Thee Stallion,731946,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,6/26/2020
15,We Paid (feat. 42 Dugg),Lil Baby,730029,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,6/26/2020
16,Rain On Me (with Ariana Grande),Lady Gaga,700636,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/26/2020
17,WHATS POPPIN,Jack Harlow,699393,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,6/26/2020
18,Sunday Best,Surfaces,690705,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,6/26/2020
19,After Party,Don Toliver,646992,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,6/26/2020
20,death bed (coffee for your head),Powfu,646768,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/26/2020
21,Walk Em Down (feat. Roddy Ricch),NLE Choppa,622105,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,6/26/2020
22,Intentions (feat. Quavo),Justin Bieber,613895,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,6/26/2020
23,Girls in the Hood,Megan Thee Stallion,576312,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,6/26/2020
24,Circles,Post Malone,569816,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/26/2020
25,Chicago Freestyle (feat. Giveon),Drake,567469,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,6/26/2020
26,Know My Rights (feat. Lil Baby),6LACK,564528,https://open.spotify.com/track/7fsNNSLGG8Wi0nFbufCU6L,6/26/2020
27,Don't Start Now,Dua Lipa,561842,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,6/26/2020
28,Tommy Lee (feat. Post Malone),Tyla Yaweh,550785,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,6/26/2020
29,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,540853,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,6/26/2020
30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,538053,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/26/2020
31,GO (feat. Juice WRLD),The Kid LAROI,535077,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,6/26/2020
32,Flex (feat. Juice WRLD),Polo G,532558,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,6/26/2020
33,Life Is Good (feat. Drake),Future,528662,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,6/26/2020
34,Break My Heart,Dua Lipa,510711,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/26/2020
35,Stuck with U (with Justin Bieber),Ariana Grande,497641,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,6/26/2020
36,Falling,Trevor Daniel,492554,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,6/26/2020
37,Adore You,Harry Styles,492072,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/26/2020
38,Lucid Dreams,Juice WRLD,483698,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6/26/2020
39,Righteous,Juice WRLD,480485,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,6/26/2020
40,Supalonely,BENEE,480398,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,6/26/2020
41,GOOBA,6ix9ine,472937,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,6/26/2020
42,goosebumps,Travis Scott,461628,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/26/2020
43,Emotionally Scarred,Lil Baby,459385,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,6/26/2020
44,hot girl bummer,blackbear,452438,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,6/26/2020
45,ROXANNE,Arizona Zervas,444818,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6/26/2020
46,HIGHEST IN THE ROOM,Travis Scott,442928,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/26/2020
47,Ballin' (with Roddy Ricch),Mustard,442696,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,6/26/2020
48,Someone You Loved,Lewis Capaldi,440620,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,6/26/2020
49,Say So,Doja Cat,435890,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,6/26/2020
50,Deep End Freestyle,Sleepy Hallow,430071,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O,6/26/2020
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1568035,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/27/2020
2,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,1162829,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,6/27/2020
3,Party Girl,StaySolidRocky,1050832,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/27/2020
4,Blinding Lights,The Weeknd,968624,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,6/27/2020
5,Watermelon Sugar,Harry Styles,964187,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/27/2020
6,Blueberry Faygo,Lil Mosey,958912,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/27/2020
7,THE SCOTTS,THE SCOTTS,826450,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/27/2020
8,How You Like That,BLACKPINK,802535,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,6/27/2020
9,The Box,Roddy Ricch,782347,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/27/2020
10,Toosie Slide,Drake,761549,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,6/27/2020
11,The Bigger Picture,Lil Baby,751929,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,6/27/2020
12,Roses - Imanbek Remix,SAINt JHN,742343,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/27/2020
